timestamp,value,vote_1,vote_2,vote_3,vote_4,vote_5,vote_6,vote_7,vote_8,vote_9,vote_10,vote_11,vote_12,vote_13,vote_14,vote_15,vote_16,vote_17,vote_18,vote_19,vote_20
2025-08-01 10:00:00,85.2390292342808,0,0,0,0,0,0.0999213328987026,0.11409489064916,0.127401824252935,0.0982118966615251,0.0756771054946709,0.104445559235755,0.116480564271842,0.135982190758159,0.169512590663331,0.126908304451511,0.112145720422555,0,0,0,0
2025-08-01 10:30:00,113.194672397742,0,0,0,0,0,0.0528071914662509,0.0622156618262878,0.0552540980788861,0.0323148207670472,0.0506253568593258,0.057495183486491,0.0621177241486164,0.0871997388874973,0.0828761221605135,0.0833747060530546,0.0789844859125358,0,0,0,0
2025-08-01 11:00:00,110.454948474973,0,0,0,0,0,0.0428281434171369,0.0426249361566214,0.0208532665014613,0.0362021501300316,0.0415331095096414,0.0427095186926243,0.0654079240154968,0.0729483289469747,0.0803598965319282,0.0783897834859903,0.103477071293824,0,0,0,0
2025-08-01 11:30:00,90.2814386454135,0,0,0,0,0,0.0578218277491473,0.0341440035944736,0.0575753907549086,0.0680764793091813,0.0786542612730253,0.104081735372851,0.0992213349957191,0.0947831575394782,0.0919039427687471,0.0860119260086314,0.118400212927277,0,0,0,0
2025-08-01 12:00:00,99.4772557402117,0,0,0,0,0,0.0389194981781314,0.0675222771969281,0.0816602138722486,0.0993165192221577,0.123602765161183,0.117137229831254,0.107847589206257,0.108102525480136,0.0899323282079431,0.140900707269043,0.129787006495996,0,0,0,0
2025-08-01 12:30:00,105.347962851664,0,0,0,0,0,0.0565657139771885,0.0696724540142462,0.08539321161289,0.10776484079538,0.107799609768208,0.101386212254912,0.104753133698044,0.088627735938121,0.119669993622236,0.111353277970031,0.0745655473537575,0,0,0,0
2025-08-01 13:00:00,118.312770368939,0,0,0,0,0,0.0367770445667559,0.039120990864485,0.0609110528586168,0.0731380346573919,0.0801851998968303,0.0786675726768386,0.0911361845838753,0.0739942816790225,0.0804624125306399,0.0988931532018967,0.0753083693454075,0,0,0,0
2025-08-01 13:30:00,106.334792875607,0,0,0,0,0,0.0353322747032671,0.0572066240992884,0.0717920754187079,0.0809209176274756,0.078051408081494,0.0941789549719764,0.0723798655376691,0.0813961190255705,0.107407334034473,0.0812912424709252,0.052269361262318,0,0,0,0
2025-08-01 14:00:00,90.0656223230654,0,0,0,0,0,0.0855474961556502,0.0950555198503073,0.0923456372880543,0.104136006373016,0.0872068185624044,0.0942947080545294,0.0906871424735574,0.0743884129728192,0.0706379135055608,0.045585623559558,0.0318670419738912,0,0,0,0
2025-08-01 14:30:00,109.062600067612,0,0,0,0,0,0.0807692128787509,0.0832643400118047,0.0918732068672472,0.0856627816778561,0.0799714679950667,0.0821203005277911,0.0784469080207838,0.0691445553474,0.0463884562122242,0.0380223847603898,0.032266986277805,0,0,0,0
2025-08-01 15:00:00,103.85330384245,0,0,0,0,0,0.0833866231676502,0.0958591704817529,0.0856565557154887,0.0794087482735309,0.0816473819670465,0.078138691593753,0.0692977634493795,0.0474721587579161,0.0389459073235566,0.0327374574802932,0.0254979865068443,0,0,0,0
2025-08-01 15:30:00,107.769746150106,0,0,0,0,0,0.0892787641741985,0.0866370960351897,0.0740086875781207,0.0805703697695416,0.0851773113387051,0.0733446903164021,0.053946056876059,0.0482750478668428,0.0428692234537481,0.0346454989506153,0.0228680413900629,0,0,0,0
2025-08-01 16:00:00,112.746265939861,0,0,0,0,0,0.101472547004689,0.0747667049220747,0.0930284554796628,0.125130319336732,0.101847333622186,0.0860519475274207,0.0938835399867206,0.0954394614600601,0.0831142260560478,0.0500399334753298,0.0703311611951015,0,0,0,0
2025-08-01 16:30:00,97.9084729338007,0,0,0,0,0,0.0722046221414302,0.0836886926292342,0.0944336859833765,0.0813459272550775,0.0694238023631242,0.0642994749666654,0.059070261992853,0.0505704409757584,0.0356961332348224,0.0539661846342783,0.0492201436571083,0,0,0,0
2025-08-01 17:00:00,103.972385404812,0,0,0,0,0,0.0852588411309292,0.0960638373441985,0.0836453237110969,0.0777176083662138,0.0706856362597929,0.0650386872527477,0.0571841694530514,0.0430376715988948,0.0611783097190319,0.0552681175060492,0.0502404696704577,0,0,0,0
2025-08-01 17:30:00,101.041068014054,0,0,0,0,0,0.0873547988195046,0.0780708103487777,0.0756865963423482,0.0643322270636689,0.0575039674798289,0.0512543225645737,0.041943906663282,0.0592636494473844,0.0467001069477258,0.0450277925016194,0.0674452306479959,0,0,0,0
2025-08-01 18:00:00,118.116712459012,0,0,0,0,0,0.216066070627787,0.336766351309727,0.340698451442304,0.358284991464077,0.359538722120445,0.316236585225485,0.257296035803737,0.46836319833563,0.445540660611346,0.358906618760429,0.2932363497234,0,0,0,0
2025-08-01 18:30:00,89.3681480833252,0,0,0,0,0,0.108692037423091,0.085293056829061,0.0770506347706339,0.0737373447745176,0.0692792580078895,0.0809073697921207,0.0659267885675184,0.068727237055032,0.0843455206889591,0.0832800159481272,0.06275741908009,0,0,0,0
2025-08-01 19:00:00,104.996866395816,0,0,0,0,0,0.123697231527107,0.112395745622239,0.112936065043853,0.116051321159014,0.111616176419858,0.098358973181937,0.10657884767342,0.108607027426687,0.10288276221767,0.0689178696393257,0.0382107103786394,0,0,0,0
2025-08-01 19:30:00,96.3590189852074,0,0,0,0,0,0.0673425827457144,0.0678520290899691,0.0738100859926847,0.0784196043692793,0.0542594137255245,0.0621046945233439,0.0722635389651975,0.0744145841825001,0.0614077117269948,0.0349179293693803,0.00419774384800011,0,0,0,0
2025-08-01 20:00:00,102.259892754546,0,0,0,0,0,0.0836691944643249,0.0988082489117304,0.0896258890944577,0.0613334299390111,0.0732615914756756,0.0764830963155066,0.0778616843867705,0.062380750399981,0.0349439935999283,0.00422659564815706,0.0102216418308132,0,0,0,0
2025-08-01 20:30:00,101.375193271139,0,0,0,0,0,0.132228814340804,0.0991509355640865,0.0655120982634487,0.0817820897040725,0.0773902692966009,0.0784710758737584,0.0625776335030934,0.0348411699126892,0.00432398501006754,0.0103755082277297,0.00440611910397741,0,0,0,0
2025-08-01 21:00:00,82.5241860347,0,0,0,0,0,0.0382446839606648,0.0163836425206482,0.0204970479289115,0.0380090038415672,0.0510193615838311,0.0784653164064849,0.0554492059742897,0.00985331549604231,0.0214900441564734,0.0206083965548324,0.0297019597411157,0,0,0,0
2025-08-01 21:30:00,103.911665480018,0,0,0,0,0,0.0186740873553991,0.0243850792359087,0.039353709742706,0.0507802833991274,0.0707874121501155,0.0504118765405277,0.0090747948942864,0.0195231145519976,0.0144863366245039,0.0234171371962144,0.0234279011720163,0,0,0,0
2025-08-01 22:00:00,98.1424114230327,0,0,0,0,0,0.0218544896202132,0.0378844830072965,0.051129382819249,0.0799418370956102,0.0620383613603714,0.0125167803830747,0.0255173645146494,0.0200452290207868,0.0309286659196571,0.0314270125361149,0.0516302508374741,0,0,0,0
2025-08-01 22:30:00,94.4576670919375,0,0,0,0,0,0.0393115013070544,0.058600596395983,0.120911287315949,0.110311883000429,0.0269835383428621,0.0488124134794862,0.0488743160188078,0.0641683060894122,0.0713786121426856,0.0958306403694649,0.0948917862385621,0,0,0,0
2025-08-01 23:00:00,95.585488775582,0,0,0,0,0,0.0783239034695826,0.214943466011054,0.23558838477078,0.0710617625216317,0.10684919938698,0.133807343776371,0.14565409541972,0.173187313919147,0.182487395378007,0.195872515652706,0.234282778217866,0,0,0,0
2025-08-01 23:30:00,108.893610217794,0,0,0,0,0,0.116909296671301,0.126576144445167,0.0392184398791792,0.0601771760881683,0.0475983904966134,0.0630848180306057,0.0628489128745126,0.0801138200867398,0.0774469502025201,0.0975227795378755,0.0635469053297242,0,0,0,0
2025-08-02 00:00:00,99.0084806533973,0,0,0,0,0,0.216710340647798,0.0866617741797054,0.105095447456083,0.0859980257387715,0.0989037777053382,0.0987238656122403,0.106652465598057,0.108870897779061,0.118060470305627,0.0721825626522194,0.0974366840294726,0,0,0,0
2025-08-02 00:30:00,95.0819987781695,0,0,0,0,0,0.731881269796994,0.45141892533778,0.459667352642819,0.344029112948217,0.355930316612205,0.249253923693771,0.286157196148973,0.223478720454283,0.106016842582974,0.155751999361494,0.117954201492683,0,0,0,0
2025-08-02 01:00:00,112.735139551376,0,0,0,0,0,0.14051916496984,0.0806209244645173,0.0857720544480665,0.0769635075429709,0.0796826564263075,0.0832639094896942,0.0838140749694867,0.0632488768683519,0.0818740976562235,0.067324264066679,0.0562438446269502,0,0,0,0
2025-08-02 01:30:00,104.430072395943,0,0,0,0,0,0.0838875655580001,0.0811377431738148,0.0692207497756369,0.0694532970195822,0.0741212624402332,0.072428177141402,0.0595952506346589,0.0760847966464091,0.0636045746990983,0.0550120174429719,0.0390083571412165,0,0,0,0
2025-08-02 02:00:00,111.987469312737,0,0,0,0,0,0.0332023293278377,0.026864611971528,0.036062375193593,0.0357858718972383,0.043035810459811,0.0500040816037458,0.0589287060277926,0.0537467240026803,0.0506746732921502,0.0406450821353818,0.0506342364595712,0,0,0,0
2025-08-02 02:30:00,116.688049556013,0,0,0,0,0,0.010027195840942,0.0208925270030605,0.0173033300038308,0.0286467391068601,0.0552886763401495,0.0566475548126061,0.059070040505723,0.0618057749877332,0.059500648309037,0.0652634351223225,0.0608063662205911,0,0,0,0
2025-08-02 03:00:00,123.985961885748,0,0,0,0,0,0.0279406483939427,0.0133758929175865,0.0348424303722148,0.16537754189124,0.119981471338425,0.155904933842587,0.189358048672288,0.257457953473499,0.228820718964134,0.319411541026583,0.620638492431893,0,0,0,0
2025-08-02 03:30:00,99.058804904335,0,0,0,0,0,0.0129103872295946,0.0318579647612693,0.131138865943402,0.0968990981943045,0.118386622073563,0.128542966803914,0.144414002325049,0.134678484087275,0.146998666542773,0.139840228680994,0.299779395628849,0,0,0,0
2025-08-02 04:00:00,102.076563677257,0,0,0,0,0,0.0320300546733046,0.134869501650382,0.0943670801033863,0.113037436874802,0.114604568646381,0.117725303755706,0.111349041442015,0.10964075139343,0.0792418540755727,0.188217392221914,0.239555844795898,0,0,0,0
2025-08-02 04:30:00,97.1983105684414,0,0,0,0,0,0.0987308945031523,0.0739753004530474,0.0838216881898226,0.08011222279702,0.0730449742716362,0.0748784821086906,0.0648141087392869,0.0329250709222772,0.0866829338907997,0.105859149819509,0.0802741886976818,0,0,0,0
2025-08-02 05:00:00,105.936619930608,0,0,0,0,0,0.0880532113768391,0.101739257141309,0.091527956308164,0.0819632076408028,0.0807453534895063,0.0694030672676989,0.0355479029874255,0.100078970749337,0.128054808411277,0.101616476017035,0.0412597387147882,0,0,0,0
2025-08-02 05:30:00,93.1091829397627,0,0,0,0,0,0.0654102571110525,0.0592343049062705,0.0484025683935717,0.0550865589205511,0.0425690930382112,0.0156504868452466,0.0463469140729898,0.0567330833583928,0.0487211032246954,0.0239714516371741,0.009230438770864,0,0,0,0
2025-08-02 06:00:00,115.852859827607,0,0,0,0,0,0.112883621516158,0.0928035262509671,0.0849104646929471,0.0702078600618242,0.0349398472699112,0.113766483984738,0.162109694911295,0.142043823111666,0.0648593860802103,0.0185457310802741,0.0111813882189451,0,0,0,0
2025-08-02 06:30:00,89.628634268029,0,0,0,0,0,0.0450343763031323,0.0523738202292442,0.0392496496604025,0.0133202003970086,0.0431015371330748,0.0569861245415918,0.0531825924601002,0.0285116735424014,0.01095162049825,0.00590279556293677,0.0254548226018672,0,0,0,0
2025-08-02 07:00:00,88.2339426782131,0,0,0,0,0,0.0612594044837428,0.0403333463122874,0.00900909575700958,0.0259238081268742,0.0291256954505135,0.0283016445637336,0.0175218175978349,0.00905840854420274,0.00440922429097783,0.0227538677679437,0.0281839346911319,0,0,0,0
2025-08-02 07:30:00,111.038179357721,0,0,0,0,0,0.0365655497369123,0.00980368112378033,0.0319145485852774,0.0428097340891392,0.0432184439895574,0.0258569586999226,0.0113896984754216,0.00637594378823554,0.0262238891359503,0.0327680967846732,0.0413676791001741,0,0,0,0
2025-08-02 08:00:00,99.3246722835198,0,0,0,0,0,0.00908313950888201,0.0284153913957251,0.0378736530065881,0.0395444748596023,0.0247580889758967,0.0115688375875406,0.00661599950010411,0.0265113229771719,0.0327529778124491,0.0416124956482078,0.0252644456656494,0,0,0,0
2025-08-02 08:30:00,108.712238468693,0,0,0,0,0,0.0357726242104216,0.0586235542706754,0.0650876888426119,0.0412612453209568,0.0198649198565606,0.0130369503995165,0.0401545417378318,0.0487546172204844,0.0554835280495806,0.0424116722711465,0.0390405594895452,0,0,0,0
2025-08-02 09:00:00,104.926183846321,0,0,0,0,0,0.0822686573451205,0.0971124670162182,0.0636762348941284,0.0343564718149958,0.0251223174463062,0.0599757512621666,0.0699213132224654,0.0749517115112614,0.0654971940204378,0.0576340291201361,0.0678977405031298,0,0,0,0
2025-08-02 09:30:00,109.109893167442,0,0,0,0,0,0.300897097217098,0.201060722596573,0.143851183376414,0.126168648013383,0.16307288941272,0.171899609032583,0.161954941803165,0.182634397403431,0.154768692941123,0.190931304192736,0.290969658208279,0,0,0,0
2025-08-02 10:00:00,103.224356859382,0,0,0,0,0,0.467262681940114,0.450639135165731,0.446128759679657,0.317607982902442,0.293008334262871,0.253936212443502,0.322373384212376,0.295641150352521,0.321934395251376,0.458325157978594,0.350577593859979,0,0,0,0
2025-08-02 10:30:00,94.2956491345395,0,0,0,0,0,0.280543554829746,0.278268347864753,0.203072282023069,0.180133450033293,0.164716212306464,0.187303380931379,0.193250893556274,0.1733046329983,0.143179521714121,0.161624307223014,0.236129192730024,0,0,0,0
2025-08-02 11:00:00,89.4615012403083,0,0,0,0,0,0.0767896252351846,0.0836819769751365,0.078615782414044,0.0818808364381412,0.0767738669347139,0.0887794586290108,0.0718496689705716,0.0376327984715617,0.0705925004038622,0.093127697781371,0.0553310664541321,0,0,0,0
2025-08-02 11:30:00,83.8817874309921,0,0,0,0,0,0.0314906732037019,0.0345152394061858,0.0437978921622098,0.0301727502817679,0.0399432391382514,0.0327560574561814,0.0125468611070437,0.0428224374743152,0.0554885136542749,0.0464237377922604,0.0203839113224957,0,0,0,0
2025-08-02 12:00:00,92.5501271107502,0,0,0,0,0,0.029446645119819,0.0401976264936724,0.0243757465198532,0.0345191888488872,0.028505388543391,0.010069746475235,0.042956591262294,0.0561091489002927,0.0532229226234741,0.0275543756972513,0.0172914385692223,0,0,0,0
2025-08-02 12:30:00,95.2906120365803,0,0,0,0,0,0.0401008640436207,0.0225606418403436,0.0331796429584044,0.0274311646813599,0.00938526329215299,0.0451650830540638,0.0592280636765565,0.0588866653849244,0.0329869206458514,0.0212129150014853,0.0345633704625424,0,0,0,0
2025-08-02 13:00:00,93.9894624746395,0,0,0,0,0,0.0206325199189017,0.0314552614080014,0.0268621431130844,0.00901259263908942,0.0513778043613362,0.0675377694970165,0.0717364541829946,0.0454633938504771,0.0327533135396468,0.0510195724325909,0.0334081990913703,0,0,0,0
2025-08-02 13:30:00,88.1912404363656,0,0,0,0,0,0.0317878835578462,0.0315901050222996,0.0105683501110042,0.090316245084364,0.117605946116611,0.150868293591413,0.129230768726402,0.151768321240265,0.284904384287744,0.153780451296805,0.0656263889722579,0,0,0,0
2025-08-02 14:00:00,109.263314965141,0,0,0,0,0,0.026937399267571,0.00901178798306652,0.0523777564991504,0.0681652766361338,0.0677497338282422,0.0438765646647484,0.0267664211319411,0.0307654118251616,0.0256663855669578,0.0141400706537632,0.0305777670043661,0,0,0,0
2025-08-02 14:30:00,102.395709943248,0,0,0,0,0,0.00929826201985271,0.0471233380078383,0.0612580692633597,0.0564410064157003,0.0338134652395244,0.0172860549625764,0.0171342927856596,0.0167580582607399,0.0105023297801784,0.0257953013934055,0.0269744137046681,0,0,0,0
2025-08-02 15:00:00,100.931695093101,0,0,0,0,0,0.0450663427697835,0.0585447532955732,0.0517425054185642,0.0300353272973942,0.0140967724119073,0.0127843337624024,0.0141280293345585,0.00984444719825324,0.0252331135602239,0.0271302130633386,0.0408760642170912,0,0,0,0
2025-08-02 15:30:00,84.3530712276887,0,0,0,0,0,0.126805568448787,0.12530885580331,0.127532791575507,0.107117274184041,0.0984949778824435,0.106286170288546,0.0775226387979212,0.107696896325713,0.105828686480338,0.116106492517373,0.0862624699444843,0,0,0,0
2025-08-02 16:00:00,93.2261603485186,0,0,0,0,0,0.262288758504984,0.382931974202941,0.451267411622153,0.355270180030752,0.405366694498323,0.330743811874113,0.292143541857778,0.275512394129412,0.23943311085083,0.177247237446111,0.14787016086896,0,0,0,0
2025-08-02 16:30:00,107.918429928314,0,0,0,0,0,0.126190506777408,0.0965075712440398,0.0664902432297565,0.106987340361527,0.105154913939231,0.127064784067587,0.127355865664027,0.125189804852896,0.109807386271182,0.103638012631666,0.143064626944233,0,0,0,0
2025-08-02 17:00:00,103.360450595367,0,0,0,0,0,0.0639325060927212,0.0388521770597584,0.0784804993549372,0.0904632051931066,0.109059651414185,0.111610381683302,0.109013503365106,0.106073897198022,0.105327132585684,0.133388581430852,0.143403294341905,0,0,0,0
2025-08-02 17:30:00,110.666171086703,0,0,0,0,0,0.0097210562411881,0.0223667028067761,0.0286616307881517,0.0481468345162934,0.0531280119019209,0.0616175394092102,0.0664094948808673,0.0736036335170819,0.0860659542039802,0.0952385529434124,0.102711523705357,0,0,0,0
2025-08-02 18:00:00,98.9527563511443,0,0,0,0,0,0.0367714691394594,0.0579776832739214,0.0697785942299025,0.0748286053629944,0.0755006951650483,0.0896412678628172,0.0979779420175312,0.108614976161738,0.111177111625944,0.120613731763934,0.0848298905599505,0,0,0,0
2025-08-02 18:30:00,98.0464852218231,0,0,0,0,0,0.209362879529103,0.131355123848783,0.131104459459367,0.104947547258199,0.140978733667348,0.150417155968809,0.153362052241772,0.140141589813317,0.152969050727342,0.101717175461667,0.06357746283627,0,0,0,0
2025-08-02 19:00:00,117.001966802898,0,0,0,0,0,0.0331483917817632,0.0383373774649026,0.0452235392516134,0.0614369410678126,0.0745549434389174,0.0768173380964269,0.0816876242035053,0.0881331400270781,0.0769248296386835,0.0603928410656839,0.0591677960420648,0,0,0,0
2025-08-02 19:30:00,108.332613906351,0,0,0,0,0,0.0281895910857297,0.0368033298109053,0.0512463243393255,0.0651703633482046,0.0661114747893937,0.0729207352352912,0.0788608124527812,0.0752435379447369,0.0623524507602095,0.0609162490314272,0.0668549770222471,0,0,0,0
2025-08-02 20:00:00,97.9349102475018,0,0,0,0,0,0.0452883733017271,0.0790363029980581,0.0959148280416086,0.086571069317889,0.0841491275152111,0.0913337966572284,0.0800691660146077,0.0593343301059765,0.0587436449743102,0.0643023768198262,0.0562421896484569,0,0,0,0
2025-08-02 20:30:00,124.044653097055,0,0,0,0,0,0.0318599443239718,0.0455912336767906,0.0486488197194003,0.0635649046558637,0.0687191698534758,0.0823237693032148,0.0810853108612237,0.0791159711810983,0.0855136344369645,0.0766728325384445,0.0876920972799971,0,0,0,0
2025-08-02 21:00:00,119.548003010332,0,0,0,0,0,0.0399345939047465,0.0487470199960809,0.0796691098061114,0.0834301714856886,0.130346252339546,0.161881379130849,0.157482186968239,0.164346448694465,0.157018677950237,0.18932793538904,0.290695989732114,0,0,0,0
2025-08-02 21:30:00,89.6706379542434,0,0,0,0,0,0.0486080870982339,0.0639582404437566,0.0688702225556733,0.0817692473921561,0.0774207957171426,0.0759060254581409,0.0796042092917306,0.0745142220622331,0.0782182720334339,0.0796250202394193,0.0935554040493193,0,0,0,0
2025-08-02 22:00:00,103.8762267181,0,0,0,0,0,0.0640897094156814,0.0688688401361397,0.0806938526760986,0.0746614295831657,0.0734211545729998,0.076253191861601,0.0726206056644504,0.0739329259633406,0.070978708132116,0.0880214931983164,0.0873945959679366,0,0,0,0
2025-08-02 22:30:00,92.4605898741296,0,0,0,0,0,0.0754895406353009,0.0760421284387334,0.0597821301547111,0.0591784408827738,0.0641911474407389,0.0574642404485837,0.0579756586351252,0.0495016463058538,0.0725175269217237,0.0825015666419999,0.0718301673161844,0,0,0,0
2025-08-02 23:00:00,130.312974755098,0,0,0,0,0,0.130040150230606,0.139667775012621,0.133227709374576,0.121236477853447,0.132459329018805,0.121739852500764,0.119633940582098,0.140242185237004,0.119818429447122,0.161822544782511,0.120100444582108,0,0,0,0
2025-08-02 23:30:00,105.679204752808,0,0,0,0,0,0.159844094772148,0.149048275048764,0.127510978805547,0.146920454227676,0.126423355684261,0.118897434660155,0.142379568440498,0.118808630933283,0.154842385403797,0.125483845991911,0.101193888149152,0,0,0,0
2025-08-03 00:00:00,95.7582336941095,0,0,0,0,0,0.0937925464656052,0.0857161869910281,0.0958734996747107,0.083813916303068,0.0733378537435786,0.0963785666330898,0.0898887485943472,0.0978403494675259,0.0938521165153711,0.0879889797747018,0.100437130585027,0,0,0,0
2025-08-03 00:30:00,91.0410683659444,0,0,0,0,0,0.0644703707824042,0.0626174111616985,0.0594997629677777,0.0497247565132654,0.0734456808009901,0.0814807800048248,0.0724153723270989,0.0815522451781068,0.0881291373268502,0.0747462284875674,0.0656809752909759,0,0,0,0
2025-08-03 01:00:00,106.81952042898,0,0,0,0,0,0.0675965376047037,0.0613045664924232,0.0508731589693382,0.0746979799398781,0.0809947881952755,0.0734300861422524,0.0819284060947458,0.0852940442869382,0.0786502800060948,0.068050892983254,0.0578543165548386,0,0,0,0
2025-08-03 01:30:00,103.434390475447,0,0,0,0,0,0.0600716567507679,0.0493921674630881,0.0737114686033263,0.0817234898960411,0.0722275842691524,0.0818529140193948,0.0852342573984496,0.0794857583115466,0.0684906295214242,0.0568155188851819,0.0391961924025664,0,0,0,0
2025-08-03 02:00:00,101.346858537858,0,0,0,0,0,0.0473393236589737,0.0724693367034681,0.0852529763586777,0.0710618343228349,0.0815035942843849,0.0852270939384213,0.0776939447964228,0.0672003603864859,0.0525522268615953,0.0390303163931647,0.0782881037992461,0,0,0,0
2025-08-03 02:30:00,103.094051739994,0,0,0,0,0,0.0725807894723868,0.0891139940957819,0.0712469401492523,0.0815383444563194,0.0852621707697609,0.0782135111259795,0.0674042754411586,0.0520465809209355,0.0381728743035922,0.0726900299979896,0.072126606667424,0,0,0,0
2025-08-03 03:00:00,110.290734202598,0,0,0,0,0,0.0830219998647102,0.0718046523641768,0.0844791214006799,0.0922018217669034,0.0940322434163226,0.0775867475784165,0.0673914619978937,0.0414152978897054,0.0647145793222315,0.0697571695322102,0.050916334741457,0,0,0,0
2025-08-03 03:30:00,91.0020565190467,0,0,0,0,0,0.0814780834552145,0.0855681350767907,0.0856187732708332,0.0747695280742868,0.0655509408439327,0.0463021450630229,0.0386312441773099,0.0755519210854495,0.076662327865819,0.0322928096150358,0.040306635890929,0,0,0,0
2025-08-03 04:00:00,112.846955395228,0,0,0,0,0,0.0821408324001882,0.0927111027215412,0.0917338080174625,0.0749388798593771,0.0611411652222046,0.0426508719983492,0.0649543890713191,0.0692714939849088,0.0474754872966561,0.0531806004183835,0.0653456555266492,0,0,0,0
2025-08-03 04:30:00,107.866655292481,0,0,0,0,0,0.111138730596448,0.116161592556458,0.088756454917151,0.077421549341229,0.0561268979344803,0.0722676571201594,0.0773532150745901,0.0674210676818833,0.0722797864120738,0.081826709933334,0.0835680174592618,0,0,0,0
2025-08-03 05:00:00,104.148303800178,0,0,0,0,0,0.134075974622832,0.0967607920542855,0.0851492441231906,0.0677758025053787,0.0787756012281253,0.0824782318859228,0.0786230916388506,0.0828948865962467,0.0891292051239988,0.0904234927024286,0.086079664420848,0,0,0,0
