timestamp,mu_agg
2025-08-03 00:00:00,0.09034962754675024
2025-08-03 00:30:00,0.07090855144917405
2025-08-03 01:00:00,0.072231140591004
2025-08-03 01:30:00,0.0704352507293864
2025-08-03 02:00:00,0.07031772965630763
2025-08-03 02:30:00,0.07087581284592179
2025-08-03 03:00:00,0.07314995968265246
2025-08-03 03:30:00,0.0637465944640907
2025-08-03 04:00:00,0.06672194933060374
2025-08-03 04:30:00,0.07987546991302372
2025-08-03 05:00:00,0.08613829363534861
2025-08-03 05:30:00,0.2709832224634267
2025-08-03 06:00:00,0.1680157551024718
2025-08-03 06:30:00,0.07931277685799383
2025-08-03 07:00:00,0.060231358695033474
2025-08-03 07:30:00,0.0629814381925286
2025-08-03 08:00:00,0.06543279203259175
2025-08-03 08:30:00,0.07070457215019119
2025-08-03 09:00:00,0.08891902591624957
2025-08-03 09:30:00,0.07128454762233259
2025-08-03 10:00:00,0.0741215018033869
2025-08-03 10:30:00,0.10246253797531549
2025-08-03 11:00:00,0.09423537425712328
2025-08-03 11:30:00,0.07447842558653875
2025-08-03 12:00:00,0.07382520208971939
2025-08-03 12:30:00,0.10292324147100622
2025-08-03 13:00:00,0.07393508193360421
2025-08-03 13:30:00,0.07550239128525607
2025-08-03 14:00:00,0.07856359927331863
2025-08-03 14:30:00,0.100157500878296
2025-08-03 15:00:00,0.07814026363809931
2025-08-03 15:30:00,0.06488879500916701
2025-08-03 16:00:00,0.07279159670715854
2025-08-03 16:30:00,0.06739383921060457
2025-08-03 17:00:00,0.12479352449094004
2025-08-03 17:30:00,0.13020679587668388
2025-08-03 18:00:00,0.2068801868489828
2025-08-03 18:30:00,0.09074382707158299
2025-08-03 19:00:00,0.08026457843736207
2025-08-03 19:30:00,0.06561915530737843
2025-08-03 20:00:00,0.07889789201937641
2025-08-03 20:30:00,0.06126297088017535
2025-08-03 21:00:00,0.05329313665899743
2025-08-03 21:30:00,0.043061724813636536
2025-08-03 22:00:00,0.03824980670488242
2025-08-03 22:30:00,0.03495518201407605
2025-08-03 23:00:00,0.08128125272500572
2025-08-03 23:30:00,0.04812546484096271
2025-08-04 00:00:00,0.03223730751500213
2025-08-04 00:30:00,0.01756403487339417
2025-08-04 01:00:00,0.015441147032422374
2025-08-04 01:30:00,0.006588878303510215
2025-08-04 02:00:00,0.008615349618886716
2025-08-04 02:30:00,0.980997181616565
2025-08-04 03:00:00,0.011118673538501916
2025-08-04 03:30:00,0.008113534356283217
2025-08-04 04:00:00,0.00758072592184657
2025-08-04 04:30:00,0.024797188842630304
2025-08-04 05:00:00,0.015396882485826692
2025-08-04 05:30:00,0.020418362094696905
2025-08-04 06:00:00,0.02805437715248261
2025-08-04 06:30:00,0.05403684935915233
2025-08-04 07:00:00,0.0572769915113664
2025-08-04 07:30:00,0.051888292646223584
2025-08-04 08:00:00,0.08016839019919375
2025-08-04 08:30:00,0.10196900238290801
2025-08-04 09:00:00,0.06858027671151543
2025-08-04 09:30:00,0.03793361282062087
2025-08-04 10:00:00,0.03730257375495285
2025-08-04 10:30:00,0.06494276218397503
2025-08-04 11:00:00,0.07629903149514737
2025-08-04 11:30:00,0.15244251817719745
2025-08-04 12:00:00,0.04819560471761754
2025-08-04 12:30:00,0.24481447995814498
2025-08-04 13:00:00,0.3028712608350437
2025-08-04 13:30:00,0.04585215494541946
2025-08-04 14:00:00,0.03479193579537508
2025-08-04 14:30:00,0.03402789971812962
2025-08-04 15:00:00,0.043325479855558
2025-08-04 15:30:00,0.042716482625727165
2025-08-04 16:00:00,0.06425165767134988
2025-08-04 16:30:00,0.06806400709824612
2025-08-04 17:00:00,0.14343071291432502
2025-08-04 17:30:00,0.06680580943677085
2025-08-04 18:00:00,0.07064444619269047
2025-08-04 18:30:00,0.12179066491440046
2025-08-04 19:00:00,0.11754280666059784
2025-08-04 19:30:00,0.11397958421875358
2025-08-04 20:00:00,0.057628404556258936
2025-08-04 20:30:00,0.05887930589734192
2025-08-04 21:00:00,0.05776091896262416
2025-08-04 21:30:00,0.04963006207240385
2025-08-04 22:00:00,0.04341794379649702
2025-08-04 22:30:00,0.03756366258547833
2025-08-04 23:00:00,0.11189172212606181
2025-08-04 23:30:00,0.15904027521458292
2025-08-05 00:00:00,0.1893706761308028
2025-08-05 00:30:00,0.29104271649930147
2025-08-05 01:00:00,0.11177217724328872
2025-08-05 01:30:00,0.05000912808090912
2025-08-05 02:00:00,0.05825654150602695
2025-08-05 02:30:00,0.0368380121305697
2025-08-05 03:00:00,0.04255508680626942
2025-08-05 03:30:00,0.047152464713303456
2025-08-05 04:00:00,0.054041752694023226
2025-08-05 04:30:00,0.06007276318047487
2025-08-05 05:00:00,0.06735216530593331
2025-08-05 05:30:00,0.08818217476324068
2025-08-05 06:00:00,0.07609935251304092
2025-08-05 06:30:00,0.06504656644688979
2025-08-05 07:00:00,0.05976317114848105
2025-08-05 07:30:00,0.05644144820147247
2025-08-05 08:00:00,0.06997175097083574
2025-08-05 08:30:00,0.2697718756986164
2025-08-05 09:00:00,0.07938903802436137
2025-08-05 09:30:00,0.06191602283323383
2025-08-05 10:00:00,0.1254455791618876
2025-08-05 10:30:00,0.10026668583009231
2025-08-05 11:00:00,0.06880566226199272
2025-08-05 11:30:00,0.08083680644170171
2025-08-05 12:00:00,0.10830750103369963
2025-08-05 12:30:00,0.10452397989900811
2025-08-05 13:00:00,0.07633862080370259
2025-08-05 13:30:00,0.07768992064386276
2025-08-05 14:00:00,0.09460608883976993
2025-08-05 14:30:00,0.08609281225841624
2025-08-05 15:00:00,0.07913020062871892
2025-08-05 15:30:00,0.0807944925956273
2025-08-05 16:00:00,0.08769935007448446
2025-08-05 16:30:00,0.0946385067564208
2025-08-05 17:00:00,0.08504935206140087
2025-08-05 17:30:00,0.07741823860735216
2025-08-05 18:00:00,0.10490590087050138
2025-08-05 18:30:00,0.07899882907354688
2025-08-05 19:00:00,0.09360759932681098
2025-08-05 19:30:00,0.06022136492410123
2025-08-05 20:00:00,0.0632965224232752
2025-08-05 20:30:00,0.05183351769001207
2025-08-05 21:00:00,0.04508102119643334
2025-08-05 21:30:00,0.05601530128158233
2025-08-05 22:00:00,0.19968459620593199
2025-08-05 22:30:00,0.1314319558554047
2025-08-05 23:00:00,0.08898281565636455
2025-08-05 23:30:00,0.05053884203308547
2025-08-06 00:00:00,0.059168808459186734
2025-08-06 00:30:00,0.11462156146772846
2025-08-06 01:00:00,0.14440071225054177
2025-08-06 01:30:00,0.14332325173209595
2025-08-06 02:00:00,0.09679518701595556
2025-08-06 02:30:00,0.05748456575845641
2025-08-06 03:00:00,0.04485664509194861
2025-08-06 03:30:00,0.041894942707306246
2025-08-06 04:00:00,0.04401721538896701
2025-08-06 04:30:00,0.08292574513275405
2025-08-06 05:00:00,0.06700837186851713
2025-08-06 05:30:00,0.5415998034691466
2025-08-06 06:00:00,0.07388473592916768
2025-08-06 06:30:00,0.1123719200222447
2025-08-06 07:00:00,0.03360281510944272
2025-08-06 07:30:00,0.03906932392835801
2025-08-06 08:00:00,0.044254091471473335
2025-08-06 08:30:00,0.06877286675104084
2025-08-06 09:00:00,0.09625096600030993
2025-08-06 09:30:00,0.07651042258828955
2025-08-06 10:00:00,0.09736016393246216
2025-08-06 10:30:00,0.07889557024971487
2025-08-06 11:00:00,0.06536294765649095
2025-08-06 11:30:00,0.07807735119755473
2025-08-06 12:00:00,0.06608987863963933
2025-08-06 12:30:00,0.07488643022957786
2025-08-06 13:00:00,0.07351625959703753
2025-08-06 13:30:00,0.07853576779219168
2025-08-06 14:00:00,0.08480187307938594
2025-08-06 14:30:00,0.09203819261970334
2025-08-06 15:00:00,0.09163869755724093
2025-08-06 15:30:00,0.07068309533278037
2025-08-06 16:00:00,0.10541500559327394
2025-08-06 16:30:00,0.08546204414651105
2025-08-06 17:00:00,0.0706535834828029
2025-08-06 17:30:00,0.06021423968795694
2025-08-06 18:00:00,0.06108770797835149
2025-08-06 18:30:00,0.049939485663152636
2025-08-06 19:00:00,0.05441039513735389
2025-08-06 19:30:00,0.06396638314218861
