timestamp,mu_agg,vote_1,conf_vote_1,q_vote_1,w_vote_1,vote_2,conf_vote_2,q_vote_2,w_vote_2,vote_3,conf_vote_3,q_vote_3,w_vote_3,vote_4,conf_vote_4,q_vote_4,w_vote_4,vote_5,conf_vote_5,q_vote_5,w_vote_5,vote_6,conf_vote_6,q_vote_6,w_vote_6,vote_7,conf_vote_7,q_vote_7,w_vote_7,vote_8,conf_vote_8,q_vote_8,w_vote_8,vote_9,conf_vote_9,q_vote_9,w_vote_9,vote_10,conf_vote_10,q_vote_10,w_vote_10,vote_11,conf_vote_11,q_vote_11,w_vote_11,vote_12,conf_vote_12,q_vote_12,w_vote_12,vote_13,conf_vote_13,q_vote_13,w_vote_13,vote_14,conf_vote_14,q_vote_14,w_vote_14,vote_15,conf_vote_15,q_vote_15,w_vote_15,vote_16,conf_vote_16,q_vote_16,w_vote_16,vote_17,conf_vote_17,q_vote_17,w_vote_17,vote_18,conf_vote_18,q_vote_18,w_vote_18,vote_19,conf_vote_19,q_vote_19,w_vote_19,vote_20,conf_vote_20,q_vote_20,w_vote_20
2025-08-01 15:00:00,0.06660508931761547,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13,0.0833866231676502,0.5625,0.0625291802835698,0.06274119725969343,0.0958591704817529,0.7056,0.07843660374770996,0.07792336555507638,0.0856565557154887,0.8281,0.09205406967613182,0.09223609895502383,0.0794087482735309,0.9216,0.10244780897660076,0.10300502646694651,0.0816473819670465,0.9801,0.10895084372609203,0.10942516479798646,0.078138691593753,1.0,0.11116298717079076,0.11182748832586878,0.0692977634493795,0.9801,0.10895084372609203,0.10984125836990057,0.0474721587579161,0.9216,0.10244780897660076,0.10264485793251185,0.0389459073235566,0.8281,0.09205406967613182,0.09159568891322455,0.0327374574802932,0.7056,0.07843660374770996,0.07753112553984454,0.0254979865068443,0.5625,0.0625291802835698,0.061228727875519764,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13,0.0,0.0,9.999999999909993e-13,9.336915967558933e-13
2025-08-01 15:30:00,0.06386230150244973,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13,0.0892787641741985,0.5625,0.0625291802835698,0.062290732050510646,0.0866370960351897,0.7056,0.07843660374770996,0.07831005843804173,0.0740086875781207,0.8281,0.09205406967613182,0.09257005712980512,0.0805703697695416,0.9216,0.10244780897660076,0.1027079587100578,0.0851773113387051,0.9801,0.10895084372609203,0.10889645313698665,0.0733446903164021,1.0,0.11116298717079076,0.11181133519164459,0.053946056876059,0.9801,0.10895084372609203,0.10957030852459196,0.0482750478668428,0.9216,0.10244780897660076,0.10277240222041373,0.0428692234537481,0.8281,0.09205406967613182,0.09202983283187018,0.0346454989506153,0.7056,0.07843660374770996,0.07785687112219698,0.0228680413900629,0.5625,0.0625291802835698,0.06118399063543253,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13,0.0,0.0,9.999999999909993e-13,9.386622195835788e-13
2025-08-01 16:00:00,0.09025668112403268,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13,0.101472547004689,0.5625,0.0625291802835698,0.06274742789751626,0.0747667049220747,0.7056,0.07843660374770996,0.07855484146395683,0.0930284554796628,0.8281,0.09205406967613182,0.09256463102279541,0.125130319336732,0.9216,0.10244780897660076,0.10088113923048027,0.101847333622186,0.9801,0.10895084372609203,0.10931492563530247,0.0860519475274207,1.0,0.11116298717079076,0.11176017016401367,0.0938835399867206,0.9801,0.10895084372609203,0.10954473338232525,0.0954394614600601,0.9216,0.10244780897660076,0.10298178691009699,0.0831142260560478,0.8281,0.09205406967613182,0.09249515170465204,0.0500399334753298,0.7056,0.07843660374770996,0.0767019899943924,0.0703311611951015,0.5625,0.0625291802835698,0.06245320258660913,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13,0.0,0.0,9.999999999909993e-13,8.732792081317205e-13
2025-08-01 16:30:00,0.0650250120895375,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13,0.0722046221414302,0.5625,0.0625291802835698,0.06276469272881469,0.0836886926292342,0.7056,0.07843660374770996,0.07832815805047029,0.0944336859833765,0.8281,0.09205406967613182,0.09110764001826809,0.0813459272550775,0.9216,0.10244780897660076,0.10245157129899879,0.0694238023631242,0.9801,0.10895084372609203,0.10942223453639392,0.0642994749666654,1.0,0.11116298717079076,0.11168037074063888,0.059070261992853,0.9801,0.10895084372609203,0.10939169252099874,0.0505704409757584,0.9216,0.10244780897660076,0.1025535940130627,0.0356961332348224,0.8281,0.09205406967613182,0.09111503998288349,0.0539661846342783,0.7056,0.07843660374770996,0.07863556273742267,0.0492201436571083,0.5625,0.0625291802835698,0.06254944336364454,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13,0.0,0.0,9.999999999909993e-13,9.336838168711056e-13
2025-08-01 17:00:00,0.06719340786101344,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13,0.0852588411309292,0.5625,0.0625291802835698,0.06242109096770227,0.0960638373441985,0.7056,0.07843660374770996,0.07761591428100817,0.0836453237110969,0.8281,0.09205406967613182,0.09198367447512691,0.0777176083662138,0.9216,0.10244780897660076,0.10265352188052855,0.0706856362597929,0.9801,0.10895084372609203,0.1093562322202474,0.0650386872527477,1.0,0.11116298717079076,0.11159121087509337,0.0571841694530514,0.9801,0.10895084372609203,0.10918961982839427,0.0430376715988948,0.9216,0.10244780897660076,0.10181602199267796,0.0611783097190319,0.8281,0.09205406967613182,0.09235819214365106,0.0552681175060492,0.7056,0.07843660374770996,0.07855127648776135,0.0502404696704577,0.5625,0.0625291802835698,0.06246324483945332,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13,0.0,0.0,9.999999999909993e-13,9.283811356814333e-13
2025-08-01 17:30:00,0.05977766210324873,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13,0.0873547988195046,0.5625,0.0625291802835698,0.06190194651614682,0.0780708103487777,0.7056,0.07843660374770996,0.07822494398581852,0.0756865963423482,0.8281,0.09205406967613182,0.09193548283096742,0.0643322270636689,0.9216,0.10244780897660076,0.10272861942273083,0.0575039674798289,0.9801,0.10895084372609203,0.10927896764834259,0.0512543225645737,1.0,0.11116298717079076,0.11136747538345217,0.041943906663282,0.9801,0.10895084372609203,0.10868809542885632,0.0592636494473844,0.9216,0.10244780897660076,0.1027650831299826,0.0467001069477258,0.8281,0.09205406967613182,0.09206632602375407,0.0450277925016194,0.7056,0.07843660374770996,0.07838381196684979,0.0674452306479959,0.5625,0.0625291802835698,0.06265924765461314,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13,0.0,0.0,9.999999999909993e-13,9.428717224234154e-13
2025-08-01 18:00:00,0.3447596050925171,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13,0.216066070627787,0.5625,0.0625291802835698,0.05064095623450935,0.336766351309727,0.7056,0.07843660374770996,0.08454711076472546,0.340698451442304,0.8281,0.09205406967613182,0.09930696232582376,0.358284991464077,0.9216,0.10244780897660076,0.11020131321333074,0.359538722120445,0.9801,0.10895084372609203,0.11712446833133332,0.316236585225485,1.0,0.11116298717079076,0.11827647310164519,0.257296035803737,0.9801,0.10895084372609203,0.10297228996327532,0.46836319833563,0.9216,0.10244780897660076,0.08483718234265593,0.445540660611346,0.8281,0.09205406967613182,0.08330405149695662,0.358906618760429,0.7056,0.07843660374770996,0.08434773375665013,0.2932363497234,0.5625,0.0625291802835698,0.06444145846785579,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13,0.0,0.0,9.999999999909993e-13,1.3758032320247445e-13
2025-08-01 18:30:00,0.07709210151620909,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13,0.108692037423091,0.5625,0.0625291802835698,0.061582419147154864,0.085293056829061,0.7056,0.07843660374770996,0.07850576024931329,0.0770506347706339,0.8281,0.09205406967613182,0.09224267154662223,0.0737373447745176,0.9216,0.10244780897660076,0.10263769002669974,0.0692792580078895,0.9801,0.10895084372609203,0.10905864923458318,0.0809073697921207,1.0,0.11116298717079076,0.11136264925430463,0.0659267885675184,0.9801,0.10895084372609203,0.108938476747764,0.068727237055032,0.9216,0.10244780897660076,0.10253331128601151,0.0843455206889591,0.8281,0.09205406967613182,0.09215861515378969,0.0832800159481272,0.7056,0.07843660374770996,0.07854517468081568,0.06275741908009,0.5625,0.0625291802835698,0.06243458266480514,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13,0.0,0.0,9.999999999909993e-13,9.039864375326201e-13
2025-08-01 19:00:00,0.10223834349824445,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13,0.123697231527107,0.5625,0.0625291802835698,0.062484804761168404,0.112395745622239,0.7056,0.07843660374770996,0.07886775818117198,0.112936065043853,0.8281,0.09205406967613182,0.09254200514725008,0.116051321159014,0.9216,0.10244780897660076,0.10285465274440811,0.111616176419858,0.9801,0.10895084372609203,0.1095786443813218,0.098358973181937,1.0,0.11116298717079076,0.11194484980424611,0.10657884767342,0.9801,0.10895084372609203,0.1097099409006517,0.108607027426687,0.9216,0.10244780897660076,0.10312277649310109,0.10288276221767,0.8281,0.09205406967613182,0.09272504147312606,0.0689178696393257,0.7056,0.07843660374770996,0.07750334650272633,0.0382107103786394,0.5625,0.0625291802835698,0.058666179603264576,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13,0.0,0.0,9.999999999909993e-13,8.404133088005988e-13
2025-08-01 19:30:00,0.06153427188374991,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13,0.0673425827457144,0.5625,0.0625291802835698,0.06286145014478285,0.0678520290899691,0.7056,0.07843660374770996,0.07884496231006548,0.0738100859926847,0.8281,0.09205406967613182,0.09235585817301341,0.0784196043692793,0.9216,0.10244780897660076,0.10254453663692882,0.0542594137255245,0.9801,0.10895084372609203,0.10949337956878723,0.0621046945233439,1.0,0.11116298717079076,0.11181840992746014,0.0722635389651975,0.9801,0.10895084372609203,0.10937543848975048,0.0744145841825001,0.9216,0.10244780897660076,0.10275659072917198,0.0614077117269948,0.8281,0.09205406967613182,0.09259732166259238,0.0349179293693803,0.7056,0.07843660374770996,0.07793685352997595,0.0041977438480001,0.5625,0.0625291802835698,0.05941519881899315,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13,0.0,0.0,9.999999999909993e-13,9.42018759829202e-13
